PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24532798","Screening for convergence insufficiency using the CISS is not indicated in young adults","Horwood AM, Toor S, Riddell PM.","Br J Ophthalmol. 2014 May;98(5):679-83. doi: 10.1136/bjophthalmol-2013-304533. Epub 2014 Feb 14.","Horwood AM","Br J Ophthalmol","2014","2014/02/18","PMC3995238","","10.1136/bjophthalmol-2013-304533"
"31636588","Positive Psychology Broadens Readers' Attentional Scope During L2 Reading: Evidence From Eye Movements","Leung CY, Mikami H, Yoshikawa L.","Front Psychol. 2019 Oct 4;10:2245. doi: 10.3389/fpsyg.2019.02245. eCollection 2019.","Leung CY","Front Psychol","2019","2019/10/23","PMC6788394","","10.3389/fpsyg.2019.02245"
"22849401","The contribution of primary and secondary somatosensory cortices to the representation of body parts and body sides: an fMRI adaptation study","Tamè L, Braun C, Lingnau A, Schwarzbach J, Demarchi G, Li Hegner Y, Farnè A, Pavani F.","J Cogn Neurosci. 2012 Dec;24(12):2306-20. doi: 10.1162/jocn_a_00272. Epub 2012 Jul 31.","Tamè L","J Cogn Neurosci","2012","2012/08/02","","","10.1162/jocn_a_00272"
"28603341","False Positives and Other Statistical Errors in Standard Analyses of Eye Movements in Reading","von der Malsburg T, Angele B.","J Mem Lang. 2017 Jun;94:119-133. doi: 10.1016/j.jml.2016.10.003. Epub 2016 Dec 9.","von der Malsburg T","J Mem Lang","2017","2017/06/13","PMC5461930","NIHMS827351","10.1016/j.jml.2016.10.003"
"29899645","Accommodation, Convergence, and Stereopsis in Dyslexic Schoolchildren","Feizabadi M, Jafarzadehpur E, Akrami M.","Middle East Afr J Ophthalmol. 2018 Jan-Mar;25(1):14-18. doi: 10.4103/meajo.MEAJO_71_17.","Feizabadi M","Middle East Afr J Ophthalmol","2018","2018/06/15","PMC5974812","","10.4103/meajo.MEAJO_71_17"
"31517213","A Word on Words in Words: How Do Embedded Words Affect Reading?","Snell J, Grainger J, Declerck M.","J Cogn. 2018 Sep 25;1(1):40. doi: 10.5334/joc.45.","Snell J","J Cogn","2018","2019/09/14","PMC6634368","","10.5334/joc.45"
"24376304","Newness, Givenness and Discourse Updating: Evidence from Eye Movements","Benatar A, Clifton C Jr.","J Mem Lang. 2014 Feb 1;71(1):10.1016/j.jml.2013.10.003. doi: 10.1016/j.jml.2013.10.003.","Benatar A","J Mem Lang","2014","2013/12/31","PMC3873159","NIHMS537249","10.1016/j.jml.2013.10.003"
"24062678","Dissociation in Optokinetic Stimulation Sensitivity between Omission and Substitution Reading Errors in Neglect Dyslexia","Daini R, Albonico A, Malaspina M, Martelli M, Primativo S, Arduino LS.","Front Hum Neurosci. 2013 Sep 17;7:581. doi: 10.3389/fnhum.2013.00581. eCollection 2013.","Daini R","Front Hum Neurosci","2013","2013/09/25","PMC3775017","","10.3389/fnhum.2013.00581"
"23976872","Frequency and Predictability Effects in Eye Fixations for Skilled and Less-Skilled Deaf Readers","Bélanger NN, Rayner K.","Vis cogn. 2013 Jan 1;21(4):477-497. doi: 10.1080/13506285.2013.804016.","Bélanger NN","Vis cogn","2013","2013/08/27","PMC3747000","NIHMS479855","10.1080/13506285.2013.804016"
"30149964","A paradox of apparent brainless behavior: The time-course of compound word recognition","Schmidtke D, Kuperman V.","Cortex. 2019 Jul;116:250-267. doi: 10.1016/j.cortex.2018.07.003. Epub 2018 Aug 7.","Schmidtke D","Cortex","2019","2018/08/29","","","10.1016/j.cortex.2018.07.003"
"30792835","Asymmetries During Multiple Face Encoding: Increased Dwell Time and Number of Fixations in the Upper Visual Hemifield","Felisberti FM, Currie L.","Iperception. 2019 Feb 13;10(1):2041669519827974. doi: 10.1177/2041669519827974. eCollection 2019 Jan-Feb.","Felisberti FM","Iperception","2019","2019/02/23","PMC6376514","","10.1177/2041669519827974"
"27688970","Blue hypertext is a good design decision: no perceptual disadvantage in reading and successful highlighting of relevant information","Gagl B.","PeerJ. 2016 Sep 20;4:e2467. doi: 10.7717/peerj.2467. eCollection 2016.","Gagl B","PeerJ","2016","2016/10/01","PMC5036113","","10.7717/peerj.2467"
"23966913","Decision-making in information seeking on texts: an eye-fixation-related potentials investigation","Frey A, Ionescu G, Lemaire B, López-Orozco F, Baccino T, Guérin-Dugué A.","Front Syst Neurosci. 2013 Aug 14;7:39. doi: 10.3389/fnsys.2013.00039. eCollection 2013.","Frey A","Front Syst Neurosci","2013","2013/08/23","PMC3743136","","10.3389/fnsys.2013.00039"
"27464573","King-Devick and Pre-season Visual Function in Adolescent Athletes","Weise KK, Swanson MW, Penix K, Hale MH, Ferguson D.","Optom Vis Sci. 2017 Jan;94(1):89-95. doi: 10.1097/OPX.0000000000000938.","Weise KK","Optom Vis Sci","2017","2016/07/29","PMC5182104","NIHMS794604","10.1097/OPX.0000000000000938"
"29792389","Therapist-assisted vision therapy improves outcome for stroke patients with homonymous hemianopia alone or combined with oculomotor dysfunction","Smaakjær P, Tødten ST, Rasmussen RS.","Neurol Res. 2018 Sep;40(9):752-757. doi: 10.1080/01616412.2018.1475321. Epub 2018 May 24.","Smaakjær P","Neurol Res","2018","2018/05/25","","","10.1080/01616412.2018.1475321"
"25628557","Individual differences in executive control relate to metaphor processing: an eye movement study of sentence reading","Columbus G, Sheikh NA, Côté-Lecaldare M, Häuser K, Baum SR, Titone D.","Front Hum Neurosci. 2015 Jan 13;8:1057. doi: 10.3389/fnhum.2014.01057. eCollection 2014.","Columbus G","Front Hum Neurosci","2015","2015/01/29","PMC4292575","","10.3389/fnhum.2014.01057"
"30546334","Effects of Reading Proficiency and of Base and Whole-Word Frequency on Reading Noun- and Verb-Derived Words: An Eye-Tracking Study in Italian Primary School Children","Traficante D, Marelli M, Luzzatti C.","Front Psychol. 2018 Nov 28;9:2335. doi: 10.3389/fpsyg.2018.02335. eCollection 2018.","Traficante D","Front Psychol","2018","2018/12/15","PMC6279875","","10.3389/fpsyg.2018.02335"
"26924975","Immaturity of Visual Fixations in Dyslexic Children","Tiadi A, Gérard CL, Peyre H, Bui-Quoc E, Bucci MP.","Front Hum Neurosci. 2016 Feb 17;10:58. doi: 10.3389/fnhum.2016.00058. eCollection 2016.","Tiadi A","Front Hum Neurosci","2016","2016/03/01","PMC4756100","","10.3389/fnhum.2016.00058"
"27967331","The processing of Chinese compound words with ambiguous morphemes in sentence context","Shen W, Li X, Pollatsek A.","Q J Exp Psychol (Hove). 2017 Jan 5:1-10. doi: 10.1080/17470218.2016.1270975. Online ahead of print.","Shen W","Q J Exp Psychol (Hove)","2017","2016/12/15","","","10.1080/17470218.2016.1270975"
"31735846","What Can Eye Movements Tell Us about Higher Level Comprehension?","Cook AE, Wei W.","Vision (Basel). 2019 Sep 6;3(3):45. doi: 10.3390/vision3030045.","Cook AE","Vision (Basel)","2019","2019/11/19","PMC6802807","","10.3390/vision3030045"
"30728804","Balance Impairment in Radiation Induced Leukoencephalopathy Patients Is Coupled With Altered Visual Attention in Natural Tasks","Bargiotas I, Moreau A, Vienne A, Bompaire F, Baruteau M, de Laage M, Campos M, Psimaras D, Vayatis N, Labourdette C, Vidal PP, Ricard D, Buffat S.","Front Neurol. 2019 Jan 23;9:1185. doi: 10.3389/fneur.2018.01185. eCollection 2018.","Bargiotas I","Front Neurol","2019","2019/02/08","PMC6351469","","10.3389/fneur.2018.01185"
"22754295","The zoom lens of attention: Simulating shuffled versus normal text reading using the SWIFT model","Schad DJ, Engbert R.","Vis cogn. 2012 Apr;20(4-5):391-421. doi: 10.1080/13506285.2012.670143. Epub 2012 May 23.","Schad DJ","Vis cogn","2012","2012/07/04","PMC3379738","","10.1080/13506285.2012.670143"
"31427273","A differential role for the posterior cerebellum in the adaptive control of convergence eye movements","Erkelens IM, Bobier WR, Macmillan AC, Maione NL, Martin Calderon C, Patterson H, Thompson B.","Brain Stimul. 2020 Jan-Feb;13(1):215-228. doi: 10.1016/j.brs.2019.07.025. Epub 2019 Jul 31.","Erkelens IM","Brain Stimul","2020","2019/08/21","","","10.1016/j.brs.2019.07.025"
"30166690","Stage Salience and Situational Likelihood in the Formation of Situation Models during Sentence Comprehension","Townsend DJ.","Lingua. 2018 Apr;206:1-20. doi: 10.1016/j.lingua.2018.01.002. Epub 2018 Feb 17.","Townsend DJ","Lingua","2018","2018/09/01","PMC6110531","NIHMS944319","10.1016/j.lingua.2018.01.002"
"27760490","The word frequency effect during sentence reading: A linear or nonlinear effect of log frequency?","White SJ, Drieghe D, Liversedge SP, Staub A.","Q J Exp Psychol (Hove). 2016 Oct 20:1-11. doi: 10.1080/17470218.2016.1240813. Online ahead of print.","White SJ","Q J Exp Psychol (Hove)","2016","2016/10/21","","","10.1080/17470218.2016.1240813"
"21709808","Effects of individual differences in verbal skills on eye-movement patterns during sentence reading","Kuperman V, Van Dyke JA.","J Mem Lang. 2011 Jul;65(1):42-73. doi: 10.1016/j.jml.2011.03.002.","Kuperman V","J Mem Lang","2011","2011/06/29","PMC3119501","NIHMS281335","10.1016/j.jml.2011.03.002"
"23874281","Neurophysiological constraints on the eye-mind link","Reichle ED, Reingold EM.","Front Hum Neurosci. 2013 Jul 15;7:361. doi: 10.3389/fnhum.2013.00361. eCollection 2013.","Reichle ED","Front Hum Neurosci","2013","2013/07/23","PMC3710954","","10.3389/fnhum.2013.00361"
"22450513","Measuring retinal sensitivity with the microperimeter in patients with diabetes","Nittala MG, Gella L, Raman R, Sharma T.","Retina. 2012 Jul;32(7):1302-9. doi: 10.1097/IAE.0b013e3182365a24.","Nittala MG","Retina","2012","2012/03/28","","","10.1097/IAE.0b013e3182365a24"
"22707910","Eye movements in reading versus nonreading tasks: Using E-Z Reader to understand the role of word/stimulus familiarity","Reichle ED, Rayner K, Pollatsek A.","Vis cogn. 2012 Jan 1;20(4-5):360-390. doi: 10.1080/13506285.2012.667006. Epub 2012 May 23.","Reichle ED","Vis cogn","2012","2012/06/19","PMC3374660","NIHMS378395","10.1080/13506285.2012.667006"
"27445945","Impaired Oculomotor Behavior of Children with Developmental Dyslexia in Antisaccades and Predictive Saccades Tasks","Lukasova K, Silva IP, Macedo EC.","Front Psychol. 2016 Jun 30;7:987. doi: 10.3389/fpsyg.2016.00987. eCollection 2016.","Lukasova K","Front Psychol","2016","2016/07/23","PMC4927629","","10.3389/fpsyg.2016.00987"
"25698638","Impaired oculo-motor behaviour affects both reading and scene perception in neglect patients","Primativo S, Arduino LS, Daini R, De Luca M, Toneatto C, Martelli M.","Neuropsychologia. 2015 Apr;70:90-106. doi: 10.1016/j.neuropsychologia.2015.02.020. Epub 2015 Feb 17.","Primativo S","Neuropsychologia","2015","2015/02/21","","","10.1016/j.neuropsychologia.2015.02.020"
"24527204","Examining Eye Movements in Visual Search through Clusters of Objects in a Circular Array","Williams CC, Pollatsek A, Reichle ED.","J Cogn Psychol (Hove). 2014;26(1):1-14. doi: 10.1080/20445911.2013.865630.","Williams CC","J Cogn Psychol (Hove)","2014","2014/02/15","PMC3919660","NIHMS545323","10.1080/20445911.2013.865630"
"27199713","Oscillatory Brain Dynamics during Sentence Reading: A Fixation-Related Spectral Perturbation Analysis","Vignali L, Himmelstoss NA, Hawelka S, Richlan F, Hutzler F.","Front Hum Neurosci. 2016 Apr 29;10:191. doi: 10.3389/fnhum.2016.00191. eCollection 2016.","Vignali L","Front Hum Neurosci","2016","2016/05/21","PMC4850157","","10.3389/fnhum.2016.00191"
"24883203","Using eye tracking to assess reading performance in patients with glaucoma: a within-person study","Smith ND, Glen FC, Mönter VM, Crabb DP.","J Ophthalmol. 2014;2014:120528. doi: 10.1155/2014/120528. Epub 2014 May 5.","Smith ND","J Ophthalmol","2014","2014/06/03","PMC4026991","","10.1155/2014/120528"
"23882251","Fixations on objects in natural scenes: dissociating importance from salience","'t Hart BM, Schmidt HC, Roth C, Einhäuser W.","Front Psychol. 2013 Jul 19;4:455. doi: 10.3389/fpsyg.2013.00455. eCollection 2013.","'t Hart BM","Front Psychol","2013","2013/07/25","PMC3715740","","10.3389/fpsyg.2013.00455"
"28481189","Testing the limits of contextual constraint: Interactions with word frequency and parafoveal preview during fluent reading","Sereno SC, Hand CJ, Shahid A, Yao B, O'Donnell PJ.","Q J Exp Psychol (Hove). 2018 Jan;71(1):302-313. doi: 10.1080/17470218.2017.1327981.","Sereno SC","Q J Exp Psychol (Hove)","2018","2017/05/09","PMC6159772","","10.1080/17470218.2017.1327981"
"21369353","Guiding Binocular Saccades during Reading: A TMS Study of the PPC","Vernet M, Yang Q, Kapoula Z.","Front Hum Neurosci. 2011 Feb 7;5:14. doi: 10.3389/fnhum.2011.00014. eCollection 2011.","Vernet M","Front Hum Neurosci","2011","2011/03/04","PMC3037530","","10.3389/fnhum.2011.00014"
"31447637","Attention Allocation to Financial Information: The Role of Color and Impulsivity Personality Trait","Ceravolo MG, Cerroni R, Farina V, Fattobene L, Leonelli L, Mercuri NB, Raggetti G.","Front Neurosci. 2019 Aug 6;13:818. doi: 10.3389/fnins.2019.00818. eCollection 2019.","Ceravolo MG","Front Neurosci","2019","2019/08/27","PMC6691097","","10.3389/fnins.2019.00818"
"31407599","Visual training could be useful for improving reading capabilities in dyslexia","Bucci MP.","Appl Neuropsychol Child. 2019 Aug 13:1-10. doi: 10.1080/21622965.2019.1646649. Online ahead of print.","Bucci MP","Appl Neuropsychol Child","2019","2019/08/14","","","10.1080/21622965.2019.1646649"
"30214368","Infantile nystagmus: an optometrist's perspective","Zahidi AA, Woodhouse JM, Erichsen JT, Dunn MJ.","Clin Optom (Auckl). 2017 Sep 25;9:123-131. doi: 10.2147/OPTO.S126214. eCollection 2017.","Zahidi AA","Clin Optom (Auckl)","2017","2018/09/15","PMC6118861","","10.2147/OPTO.S126214"
"27998212","Skipping of the very-high-frequency structural particle de () in Chinese reading","Zang C, Zhang M, Bai X, Yan G, Angele B, Liversedge SP.","Q J Exp Psychol (Hove). 2017 Jan 16:1-10. doi: 10.1080/17470218.2016.1272617. Online ahead of print.","Zang C","Q J Exp Psychol (Hove)","2017","2016/12/22","","","10.1080/17470218.2016.1272617"
"31568884","Cognate facilitation in Frisian-Dutch bilingual children's sentence reading: An eye-tracking study","Bosma E, Nota N.","J Exp Child Psychol. 2020 Jan;189:104699. doi: 10.1016/j.jecp.2019.104699. Epub 2019 Sep 27.","Bosma E","J Exp Child Psychol","2020","2019/10/01","","","10.1016/j.jecp.2019.104699"
"27812325","Benefits from Vergence Rehabilitation: Evidence for Improvement of Reading Saccades and Fixations","Daniel F, Morize A, Brémond-Gignac D, Kapoula Z.","Front Integr Neurosci. 2016 Oct 20;10:33. doi: 10.3389/fnint.2016.00033. eCollection 2016.","Daniel F","Front Integr Neurosci","2016","2016/11/05","PMC5071378","","10.3389/fnint.2016.00033"
"31690183","What Color Was It? A Psychophysical Paradigm for Tracking Subjective Progress in Continuous Tasks","Kosovicheva A, Bex PJ.","Perception. 2020 Jan;49(1):21-38. doi: 10.1177/0301006619886247. Epub 2019 Nov 5.","Kosovicheva A","Perception","2020","2019/11/07","PMC7033631","NIHMS1068528","10.1177/0301006619886247"
"31750415","Do Readers Integrate Phonological Codes Across Saccades? A Bayesian Meta-Analysis and a Survey of the Unpublished Literature","Vasilev MR, Yates M, Slattery TJ.","J Cogn. 2019 Oct 4;2(1):43. doi: 10.5334/joc.87.","Vasilev MR","J Cogn","2019","2019/11/22","PMC6838770","","10.5334/joc.87"
"24548324","Testing theories of irony processing using eye-tracking and ERPs","Filik R, Leuthold H, Wallington K, Page J.","J Exp Psychol Learn Mem Cogn. 2014 May;40(3):811-28. doi: 10.1037/a0035658. Epub 2014 Feb 17.","Filik R","J Exp Psychol Learn Mem Cogn","2014","2014/02/20","","","10.1037/a0035658"
"28852362","Visual Interpretation of Plain Radiographs in Orthopaedics Using Eye-Tracking Technology","Hanley J, Warren D, Glass N, Tranel D, Karam M, Buckwalter J.","Iowa Orthop J. 2017;37:225-231.","Hanley J","Iowa Orthop J","2017","2017/08/31","PMC5508291","",""
"26579003","Role descriptions induce gender mismatch effects in eye movements during reading","Reali C, Esaulova Y, Öttl A, von Stockhausen L.","Front Psychol. 2015 Nov 3;6:1607. doi: 10.3389/fpsyg.2015.01607. eCollection 2015.","Reali C","Front Psychol","2015","2015/11/19","PMC4630541","","10.3389/fpsyg.2015.01607"
"24391304","Opening a Window into Reading Development: Eye Movements' Role Within a Broader Literacy Research Framework","Miller B, O'Donnell C.","School Psych Rev. 2013;42(2):123-139.","Miller B","School Psych Rev","2013","2014/01/07","PMC3875174","NIHMS523775",""
"31588373","Quantitative Characterization of Smooth Pursuit Eye Movements in School-Age Children Using a Child-Friendly Setup","Vinuela-Navarro V, Erichsen JT, Williams C, Woodhouse JM.","Transl Vis Sci Technol. 2019 Sep 11;8(5):8. doi: 10.1167/tvst.8.5.8. eCollection 2019 Sep.","Vinuela-Navarro V","Transl Vis Sci Technol","2019","2019/10/08","PMC6753964","","10.1167/tvst.8.5.8"
"23499060","Association of retinal sensitivity to integrity of photoreceptor inner/outer segment junction in patients with diabetic macular edema","Yohannan J, Bittencourt M, Sepah YJ, Hatef E, Sophie R, Moradi A, Liu H, Ibrahim M, Do DV, Coulantuoni E, Nguyen QD.","Ophthalmology. 2013 Jun;120(6):1254-61. doi: 10.1016/j.ophtha.2012.12.003. Epub 2013 Mar 15.","Yohannan J","Ophthalmology","2013","2013/03/19","","","10.1016/j.ophtha.2012.12.003"
"25538603","The influence of oculomotor tasks on postural control in dyslexic children","Bucci MP, Mélithe D, Ajrezo L, Bui-Quoc E, Gérard CL.","Front Hum Neurosci. 2014 Dec 9;8:981. doi: 10.3389/fnhum.2014.00981. eCollection 2014.","Bucci MP","Front Hum Neurosci","2014","2014/12/25","PMC4260515","","10.3389/fnhum.2014.00981"
"31497408","Visual search characteristics of precise map reading by orienteers","Liu Y.","PeerJ. 2019 Aug 23;7:e7592. doi: 10.7717/peerj.7592. eCollection 2019.","Liu Y","PeerJ","2019","2019/09/10","PMC6709663","","10.7717/peerj.7592"
"28429648","The influence of scene context on parafoveal processing of objects","Castelhano MS, Pereira EJ.","Q J Exp Psychol (Hove). 2018 Jan;71(1):229-240. doi: 10.1080/17470218.2017.1310263.","Castelhano MS","Q J Exp Psychol (Hove)","2018","2017/04/22","PMC6154298","","10.1080/17470218.2017.1310263"
